Episode,Score,Reward,Epsilon,Avg_Score_50,Avg_Score_100,Avg_Reward_50,Avg_Reward_100,Self_Collisions,Wall_Collisions,Final_Length
159,0,0,0.00998645168764533,0.06,0.05,-2.0,-1.7,0,0,1
160,0,0,0.00998645168764533,0.06,0.05,-2.0,-1.7,0,0,1
161,0,0,0.00998645168764533,0.06,0.05,-1.8,-1.7,0,0,1
162,0,0,0.00998645168764533,0.06,0.05,-1.8,-1.6,0,0,1
163,0,0,0.00998645168764533,0.06,0.05,-1.6,-1.6,0,0,1
164,0,0,0.00998645168764533,0.06,0.05,-1.6,-1.6,0,0,1
165,0,0,0.00998645168764533,0.06,0.05,-1.6,-1.6,0,0,1
166,0,0,0.00998645168764533,0.06,0.05,-1.6,-1.6,0,0,1
167,0,-10,0.00998645168764533,0.06,0.05,-1.8,-1.6,0,1,1
168,0,-10,0.00998645168764533,0.06,0.04,-2.0,-1.8,0,1,1
169,0,0,0.00998645168764533,0.04,0.04,-2.2,-1.8,0,0,1
170,0,0,0.00998645168764533,0.04,0.04,-2.2,-1.7,0,0,1
171,0,0,0.00998645168764533,0.04,0.04,-2.2,-1.6,0,0,1
172,0,0,0.00998645168764533,0.04,0.04,-2.2,-1.6,0,0,1
173,0,0,0.00998645168764533,0.04,0.04,-2.0,-1.6,0,0,1
174,0,0,0.00998645168764533,0.04,0.04,-2.0,-1.6,0,0,1
175,0,0,0.00998645168764533,0.02,0.04,-2.0,-1.6,0,0,1
176,0,0,0.00998645168764533,0.02,0.04,-1.8,-1.6,0,0,1
177,0,0,0.00998645168764533,0.02,0.04,-1.8,-1.6,0,0,1
178,0,0,0.00998645168764533,0.02,0.04,-1.6,-1.6,0,0,1
179,0,0,0.00998645168764533,0.02,0.04,-1.6,-1.6,0,0,1
180,0,-10,0.00998645168764533,0.0,0.04,-2.0,-1.7,0,1,1
181,0,0,0.00998645168764533,0.0,0.04,-2.0,-1.7,0,0,1
182,1,10,0.00998645168764533,0.02,0.05,-1.8,-1.6,0,0,1
183,0,-10,0.00998645168764533,0.02,0.05,-2.0,-1.7,0,1,1
184,0,0,0.00998645168764533,0.02,0.05,-1.8,-1.7,0,0,1
185,0,0,0.00998645168764533,0.02,0.05,-1.6,-1.7,0,0,1
186,0,-10,0.00998645168764533,0.02,0.05,-1.8,-1.8,0,1,1
187,0,-10,0.00998645168764533,0.02,0.05,-2.0,-1.9,0,1,1
188,0,0,0.00998645168764533,0.02,0.05,-2.0,-1.9,0,0,1
189,0,0,0.00998645168764533,0.02,0.05,-1.8,-1.9,0,0,1
190,0,0,0.00998645168764533,0.02,0.05,-1.8,-1.9,0,0,1
191,0,-10,0.00998645168764533,0.02,0.05,-2.0,-2.0,0,1,1
192,0,-10,0.00998645168764533,0.02,0.05,-2.2,-2.1,0,1,1
193,0,-10,0.00998645168764533,0.02,0.05,-2.4,-2.2,0,1,1
194,0,0,0.00998645168764533,0.02,0.05,-2.4,-2.1,0,0,1
195,0,0,0.00998645168764533,0.02,0.05,-2.2,-2.0,0,0,1
196,0,0,0.00998645168764533,0.02,0.05,-2.2,-2.0,0,0,1
197,0,0,0.00998645168764533,0.02,0.05,-2.2,-1.9,0,0,1
198,0,0,0.00998645168764533,0.02,0.05,-2.2,-1.8,0,0,1
199,0,0,0.00998645168764533,0.02,0.05,-2.2,-1.8,0,0,1
200,0,0,0.00998645168764533,0.02,0.05,-2.2,-1.8,0,0,1
