Episode,Score,Reward,Epsilon,Avg_Score_50,Avg_Score_100,Avg_Reward_50,Avg_Reward_100,Self_Collisions,Wall_Collisions,Final_Length
316,6,747,0.009998671593271896,4.6,4.42,553.68,519.13,1,0,7
317,8,1186,0.009998671593271896,4.66,4.45,566.4,525.38,0,1,9
318,5,568,0.009998671593271896,4.64,4.44,563.02,523.7,0,1,6
319,3,257,0.009998671593271896,4.62,4.41,560.02,518.75,0,1,4
320,3,250,0.009998671593271896,4.6,4.4,557.32,517.31,0,1,4
321,4,380,0.009998671593271896,4.56,4.38,550.56,513.8,1,0,5
322,2,147,0.009998671593271896,4.48,4.39,539.1,514.63,0,1,3
323,5,607,0.009998671593271896,4.54,4.37,548.72,511.21,1,0,6
324,1,70,0.009998671593271896,4.52,4.35,547.42,509.23,0,1,2
325,3,253,0.009998671593271896,4.54,4.3,549.52,500.08,1,0,4
326,0,6,0.009998671593271896,4.46,4.3,541.76,500.03,0,1,1
327,12,2246,0.009998671593271896,4.62,4.39,578.98,519.83,1,0,13
328,8,1178,0.009998671593271896,4.66,4.41,587.76,524.36,0,1,9
329,9,1440,0.009998671593271896,4.8,4.47,613.48,536.25,0,1,10
330,7,939,0.009998671593271896,4.8,4.5,613.48,541.77,0,1,8
331,4,386,0.009998671593271896,4.74,4.49,602.38,540.15,0,1,5
332,2,141,0.009998671593271896,4.68,4.48,594.36,539.08,0,1,3
333,7,978,0.009998671593271896,4.74,4.51,606.06,544.8,1,0,8
334,7,950,0.009998671593271896,4.82,4.55,620.0,551.73,1,0,8
335,6,748,0.009998671593271896,4.92,4.6,633.9,558.58,0,1,7
336,5,545,0.009998671593271896,4.94,4.62,636.82,561.48,1,0,6
337,3,277,0.009998671593271896,4.94,4.61,637.66,560.37,1,0,4
338,3,252,0.009998671593271896,4.88,4.61,627.58,560.25,1,0,4
339,6,765,0.009998671593271896,4.9,4.62,631.24,562.14,0,1,7
340,8,1202,0.009998671593271896,4.94,4.7,640.98,574.04,1,0,9
341,5,541,0.009998671593271896,4.9,4.74,632.74,578.81,1,0,6
342,4,419,0.009998671593271896,4.86,4.75,626.84,580.5,0,1,5
343,3,269,0.009998671593271896,4.78,4.72,613.42,575.65,1,0,4
344,8,1178,0.009998671593271896,4.9,4.72,633.98,575.74,1,0,9
